snapshot_id,game_id,game_date,snapshot_created_at,start_time,home_team,away_team,home_win,pipeline_version,snapshot_policy,market_no_vig_home_prob,premarket_model_home_prob,edge_at_prediction_time,odds_source,betting_mode,snapshot_valid,snapshot_invalid_reason,game_status,rating_source,model_source,displayed_home_win_pct,predicted_home_win_pct,manual_no_odds_pred,home_moneyline_odds,away_moneyline_odds,model_edge_home,spread_line,total_line,odds_quality_status,suspicious_odds_reason,bookmaker_quotes_json,market_adjustment_applied,recommendation_status,moneyline_recommendation,spread_recommendation,total_recommendation,home_kelly_fraction,away_kelly_fraction,over_prob,home_cover_prob,away_cover_prob,nrfi_prob,nrfi_recommendation,elo_diff,bt_strength_diff,sp_era_diff,sp_fip_diff,sp_csw_diff,sp_stuff_plus_diff,k_pct_diff,bb_pct_diff,pitcher_rating_diff,bullpen_ip_diff,bullpen_availability_diff,dynamic_park_factor,winrate_diff,timezone_diff,sp_fip_diff_available,sp_csw_diff_available,sp_stuff_plus_diff_available,pitcher_advanced_available,bullpen_context_available,statcast_woba_available,top3_woba_available,weather_available,team_form_available,lineup_context_available,starter_context_available,odds_available,is_day_game,catcher_era_diff,cs_diff,wind_effect,temp_effect,precip_effect,injury_diff,dynamic_pythag_diff,log5_prob,lag30_winrate_diff,lag30_runs_diff,rest_diff,back2back_diff,games_last_3d_diff,games_last_7d_diff,rest_pressure_diff,pitch_movement_diff,avg_bat_speed_diff,odds_change,zone_size,k_rate,elo_momentum_7d,elo_momentum_30d,barrel_pa_diff,hardhit_pa_diff,swing_miss_diff,csw_diff,barrel_bb_pct_diff,sprint_speed_diff,pitch_type_matchup_score,top3_woba_diff,statcast_launch_speed_diff,statcast_barrel_diff,statcast_hard_hit_diff,statcast_woba_diff,platoon_ops_diff
baseline_v2_clean:822973,822973,2026-06-03,2026-06-03T00:36:21Z,2026-06-03T17:10:00Z,Rays,Tigers,0,baseline_v2_clean,first_seen_pregame,0.0288489003141959,0.5007,0.4718510996858041,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.5007,0.5007,0.4967,34.0,1.01,0.4718510996858041,6.5,9.5,SUSPICIOUS,home moneyline above 10.00; away moneyline below 1.05; spread abs value above 2.5,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-03T00:35:49Z"",""home_moneyline_odds"":null,""away_moneyline_odds"":null,""home_spread_line"":6.5,""home_spread_odds"":2.28,""total_line"":9.5,""over_odds"":1.89,""under_odds"":1.85},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-03T00:35:50Z"",""home_moneyline_odds"":null,""away_moneyline_odds"":null,""home_spread_line"":6.5,""home_spread_odds"":2.18,""total_line"":9.5,""over_odds"":1.99,""under_odds"":1.78},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-03T00:35:32Z"",""home_moneyline_odds"":34.0,""away_moneyline_odds"":1.01,""home_spread_line"":7.5,""home_spread_odds"":1.53,""total_line"":9.5,""over_odds"":2.05,""under_odds"":1.74}]",False,TRACKING_ONLY,NO BET,NO BET,NO BET,0.0,0.0,,,,,NO DATA,25.8847,-6.280217,0.2,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.91,0.2545,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:822727,822727,2026-06-03,2026-06-03T00:36:21Z,2026-06-03T17:05:00Z,Nationals,Marlins,0,baseline_v2_clean,first_seen_pregame,0.2322,0.3313,0.0991,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.3214,0.3214,0.3116,4.1,1.24,0.0991,2.5,8.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-03T00:35:49Z"",""home_moneyline_odds"":3.85,""away_moneyline_odds"":1.25,""home_spread_line"":2.5,""home_spread_odds"":1.74,""total_line"":8.5,""over_odds"":1.66,""under_odds"":2.16},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-03T00:35:50Z"",""home_moneyline_odds"":4.26,""away_moneyline_odds"":1.21,""home_spread_line"":2.5,""home_spread_odds"":1.98,""total_line"":8.5,""over_odds"":1.85,""under_odds"":1.91},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-03T00:35:32Z"",""home_moneyline_odds"":4.1,""away_moneyline_odds"":1.24,""home_spread_line"":2.5,""home_spread_odds"":1.95,""total_line"":8.5,""over_odds"":1.83,""under_odds"":1.95}]",True,PAPER_BET,Nationals ML,Nationals spread,UNDER,0.025,0.0,0.281,0.6916,0.3084,,NO DATA,-88.8534,12.559542,1.05,0.0,0.0,0.0,0.0,0.0,-10.5,0.0,0.0,1.0,0.0656,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:825076,825076,2026-06-05,2026-06-04T01:10:14Z,2026-06-05T01:40:00Z,D-backs,Dodgers,1,baseline_v2_clean,first_seen_pregame,0.3443,0.2891,-0.0553,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.2946,0.2946,0.2749,2.78,1.46,-0.0553,1.5,8.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":2.76,""away_moneyline_odds"":1.48,""home_spread_line"":1.5,""home_spread_odds"":2.0,""total_line"":8.5,""over_odds"":1.95,""under_odds"":1.87},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":2.78,""away_moneyline_odds"":1.46,""home_spread_line"":1.5,""home_spread_odds"":2.05,""total_line"":8.5,""over_odds"":1.95,""under_odds"":1.88},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":2.8,""away_moneyline_odds"":1.45,""home_spread_line"":1.5,""home_spread_odds"":2.1,""total_line"":8.5,""over_odds"":1.95,""under_odds"":1.87}]",True,PAPER_BET,Dodgers ML,Dodgers spread,UNDER,0.0,0.0206,0.4248,0.43,0.57,,NO DATA,-96.3272,-12.560745,1.95,0.0,0.0,0.0,0.0,0.0,-19.5,0.0,0.0,1.05,-0.106,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:824185,824185,2026-06-05,2026-06-04T01:10:14Z,2026-06-05T00:10:00Z,Astros,Pirates,0,baseline_v2_clean,first_seen_pregame,0.7377,0.5271,-0.2106,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.5481,0.5481,0.5501,1.28,3.6,-0.2106,-1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":1.28,""away_moneyline_odds"":3.6,""home_spread_line"":-1.5,""home_spread_odds"":1.65,""total_line"":7.5,""over_odds"":1.88,""under_odds"":1.88},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":1.28,""away_moneyline_odds"":3.54,""home_spread_line"":-1.5,""home_spread_odds"":1.69,""total_line"":7.5,""over_odds"":2.02,""under_odds"":1.76},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":1.29,""away_moneyline_odds"":3.7,""home_spread_line"":-1.5,""home_spread_odds"":1.71,""total_line"":7.5,""over_odds"":1.95,""under_odds"":1.83}]",True,PAPER_BET,Pirates ML,Astros spread,OVER,0.0,0.025,0.7048,0.8144,0.1856,,NO DATA,17.1092,0.0,-7.81,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,-0.1055,-1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:824672,824672,2026-06-05,2026-06-04T01:10:14Z,2026-06-05T00:05:00Z,Cubs,Athletics,1,baseline_v2_clean,first_seen_pregame,0.7301,0.461,-0.2692,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.4879,0.4879,0.4686,1.29,3.49,-0.2692,-1.5,10.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":1.29,""away_moneyline_odds"":3.5,""home_spread_line"":-1.5,""home_spread_odds"":1.85,""total_line"":9.5,""over_odds"":1.71,""under_odds"":2.06},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":1.29,""away_moneyline_odds"":3.49,""home_spread_line"":-1.5,""home_spread_odds"":1.79,""total_line"":10.5,""over_odds"":1.93,""under_odds"":1.83},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":1.33,""away_moneyline_odds"":3.3,""home_spread_line"":-1.5,""home_spread_odds"":1.91,""total_line"":10.5,""over_odds"":2.0,""under_odds"":1.77}]",True,PAPER_BET,Athletics ML,Athletics spread,UNDER,0.0,0.025,0.1454,0.1538,0.8462,,NO DATA,33.4349,-12.55975,1.5,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,1.0,0.0413,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901,0.0,0.0455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:823698,823698,2026-06-04,2026-06-04T01:10:14Z,2026-06-04T23:40:00Z,Twins,Royals,0,baseline_v2_clean,first_seen_pregame,0.4909,0.3326,-0.1584,FanDuel,paper_trading,True,,Preview,elo,ml,0.3484,0.3484,0.326,1.96,1.89,-0.1584,1.5,9.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":1.96,""away_moneyline_odds"":1.89,""home_spread_line"":1.5,""home_spread_odds"":1.55,""total_line"":9.0,""over_odds"":1.95,""under_odds"":1.87}]",True,PAPER_BET,Royals ML,Twins spread,UNDER,0.0,0.025,0.2492,0.632,0.368,,NO DATA,-89.999,12.560195,0.52,0.0,0.0,0.0,0.0,0.0,-5.2,0.0,0.0,0.98,0.0833,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:824919,824919,2026-06-04,2026-06-04T01:10:14Z,2026-06-04T23:15:00Z,Braves,Blue Jays,0,baseline_v2_clean,first_seen_pregame,0.8946,0.513,-0.3816,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.5512,0.5512,0.5271,1.06,9.0,-0.3816,-1.5,6.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":1.04,""away_moneyline_odds"":10.0,""home_spread_line"":-1.5,""home_spread_odds"":1.29,""total_line"":6.5,""over_odds"":1.62,""under_odds"":2.22},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":1.06,""away_moneyline_odds"":8.4,""home_spread_line"":-1.5,""home_spread_odds"":1.34,""total_line"":6.5,""over_odds"":1.56,""under_odds"":2.36},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":1.06,""away_moneyline_odds"":9.0,""home_spread_line"":-2.5,""home_spread_odds"":3.2,""total_line"":7.5,""over_odds"":2.4,""under_odds"":1.56}]",True,PAPER_BET,Blue Jays ML,Braves spread,OVER,0.0,0.025,0.5518,0.6142,0.3858,,NO DATA,1.0939,-0.000762,-2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.1967,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:823779,823779,2026-06-04,2026-06-04T01:10:14Z,2026-06-04T18:10:00Z,Brewers,Giants,0,baseline_v2_clean,first_seen_pregame,0.4397905759162304,0.5361,0.0963094240837696,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.5361,0.5361,0.5571,2.14,1.68,0.0963094240837696,1.5,4.5,SUSPICIOUS,total outside 5.0-14.5,"[{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":2.04,""away_moneyline_odds"":1.74,""home_spread_line"":1.5,""home_spread_odds"":1.37,""total_line"":4.5,""over_odds"":2.03,""under_odds"":1.75},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":2.2,""away_moneyline_odds"":1.67,""home_spread_line"":1.5,""home_spread_odds"":1.36,""total_line"":4.5,""over_odds"":2.15,""under_odds"":1.67},{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":2.14,""away_moneyline_odds"":1.68,""home_spread_line"":1.5,""home_spread_odds"":1.36,""total_line"":4.5,""over_odds"":2.06,""under_odds"":1.71}]",False,TRACKING_ONLY,NO BET,NO BET,NO BET,0.0,0.0,,,,,NO DATA,22.0101,-3.8e-05,-2.45,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,1.07,0.2609,2.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:823542,823542,2026-06-04,2026-06-04T01:10:14Z,2026-06-04T17:35:00Z,Yankees,Guardians,1,baseline_v2_clean,first_seen_pregame,0.399,0.5979,0.1989,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.578,0.578,0.6248,2.35,1.56,0.1989,1.5,9.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":2.4,""away_moneyline_odds"":1.56,""home_spread_line"":1.5,""home_spread_odds"":1.3,""total_line"":9.5,""over_odds"":2.14,""under_odds"":1.66},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":2.35,""away_moneyline_odds"":1.56,""home_spread_line"":1.5,""home_spread_odds"":1.31,""total_line"":9.5,""over_odds"":2.22,""under_odds"":1.62},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":2.3,""away_moneyline_odds"":1.61,""home_spread_line"":1.5,""home_spread_odds"":1.31,""total_line"":9.5,""over_odds"":2.25,""under_odds"":1.62}]",True,PAPER_BET,Yankees ML,Yankees spread,NO BET,0.025,0.0,0.5354,0.8842,0.1158,,NO DATA,70.7977,-6.280247,-1.93,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,1.15,0.0355,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:824753,824753,2026-06-04,2026-06-04T01:10:14Z,2026-06-04T17:35:00Z,Red Sox,Orioles,0,baseline_v2_clean,first_seen_pregame,0.9711510996858042,0.6074,-0.3637510996858041,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.6074,0.6074,0.6334,1.01,34.0,-0.3637510996858041,-6.5,10.5,SUSPICIOUS,home moneyline below 1.05; away moneyline above 10.00; spread abs value above 2.5,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T01:09:30Z"",""home_moneyline_odds"":null,""away_moneyline_odds"":null,""home_spread_line"":-6.5,""home_spread_odds"":1.43,""total_line"":10.5,""over_odds"":2.12,""under_odds"":1.68},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T01:08:53Z"",""home_moneyline_odds"":null,""away_moneyline_odds"":null,""home_spread_line"":-6.5,""home_spread_odds"":1.44,""total_line"":10.5,""over_odds"":2.06,""under_odds"":1.73},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T01:08:57Z"",""home_moneyline_odds"":1.01,""away_moneyline_odds"":34.0,""home_spread_line"":-6.5,""home_spread_odds"":1.45,""total_line"":10.5,""over_odds"":2.1,""under_odds"":1.71}]",False,TRACKING_ONLY,NO BET,NO BET,NO BET,0.0,0.0,,,,,NO DATA,75.4005,3.4e-05,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,-0.0517,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:823457,823457,2026-06-04,2026-06-04T01:10:14Z,2026-06-04T17:05:00Z,Phillies,Padres,1,baseline_v2_clean,first_seen_pregame,0.9626064420584968,0.6381,-0.3245064420584967,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.6381,0.6381,0.6697,1.01,26.0,-0.3245064420584967,,5.5,SUSPICIOUS,home moneyline below 1.05; away moneyline above 10.00; away bookmaker prices disagree materially,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-04T00:56:50Z"",""home_moneyline_odds"":1.01,""away_moneyline_odds"":18.0,""home_spread_line"":null,""home_spread_odds"":null,""total_line"":5.5,""over_odds"":15.0,""under_odds"":1.01},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-04T00:55:52Z"",""home_moneyline_odds"":null,""away_moneyline_odds"":null,""home_spread_line"":null,""home_spread_odds"":null,""total_line"":5.5,""over_odds"":12.4,""under_odds"":1.02},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-04T00:56:30Z"",""home_moneyline_odds"":1.01,""away_moneyline_odds"":34.0,""home_spread_line"":null,""home_spread_odds"":null,""total_line"":null,""over_odds"":null,""under_odds"":null}]",False,TRACKING_ONLY,NO BET,NO BET,NO BET,0.0,0.0,,,,,NO DATA,101.5052,3.3e-05,-2.7,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.09,-0.0087,3.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:823943,823943,2026-06-06,2026-06-05T00:07:45Z,2026-06-06T02:10:00Z,Dodgers,Angels,1,baseline_v2_clean,first_seen_pregame,,0.791,,unknown,paper_trading,True,,Preview,elo,ml,0.791,0.791,0.8231,,,,,,UNAVAILABLE,No audited odds market matched this scheduled game.,[],False,TRACKING_ONLY,NO BET,NO BET,NO BET,0.0,0.0,,,,,NO DATA,291.0326,12.56047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2642,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:823293,823293,2026-06-06,2026-06-05T00:07:45Z,2026-06-06T01:40:00Z,Padres,Mets,0,baseline_v2_clean,first_seen_pregame,0.5402,0.5762,0.036,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.56,0.56,0.5927,1.775,2.085,0.036,-1.5,7.25,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-05T00:07:16Z"",""home_moneyline_odds"":1.79,""away_moneyline_odds"":2.08,""home_spread_line"":-1.5,""home_spread_odds"":2.72,""total_line"":7.5,""over_odds"":2.0,""under_odds"":1.82},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-05T00:06:38Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.09,""home_spread_line"":-1.5,""home_spread_odds"":2.69,""total_line"":7.0,""over_odds"":1.8,""under_odds"":2.04}]",True,PAPER_BET,Padres ML,Mets spread,UNDER,0.0073,0.0,0.2232,0.2664,0.7336,,NO DATA,93.6809,-12.559685,0.21,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,0.0,0.87,0.0891,-3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:825073,825073,2026-06-06,2026-06-05T00:07:45Z,2026-06-06T01:40:00Z,D-backs,Nationals,0,baseline_v2_clean,first_seen_pregame,0.5514,0.5717,0.0203,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.5626,0.5626,0.5878,1.745,2.145,0.0203,-1.5,9.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-05T00:07:16Z"",""home_moneyline_odds"":1.75,""away_moneyline_odds"":2.16,""home_spread_line"":-1.5,""home_spread_odds"":2.52,""total_line"":9.0,""over_odds"":1.87,""under_odds"":1.95},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-05T00:06:38Z"",""home_moneyline_odds"":1.74,""away_moneyline_odds"":2.13,""home_spread_line"":-1.5,""home_spread_odds"":2.53,""total_line"":9.0,""over_odds"":1.93,""under_odds"":1.89}]",True,TRACKING_ONLY,NO BET,Nationals spread,NO BET,0.0,0.0,0.4534,0.1994,0.8006,,NO DATA,114.0613,-12.559566,1.3,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,1.05,0.0325,-2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:824350,824350,2026-06-06,2026-06-05T00:07:45Z,2026-06-06T00:40:00Z,Rockies,Brewers,0,baseline_v2_clean,first_seen_pregame,0.4247,0.3091,-0.1157,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.3669,0.3669,0.2902,2.255,1.665,-0.1157,1.5,11.75,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-05T00:07:16Z"",""home_moneyline_odds"":2.22,""away_moneyline_odds"":1.69,""home_spread_line"":1.5,""home_spread_odds"":1.79,""total_line"":12.0,""over_odds"":2.0,""under_odds"":1.82},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-05T00:06:38Z"",""home_moneyline_odds"":2.29,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.82,""total_line"":11.5,""over_odds"":1.88,""under_odds"":1.93}]",True,PAPER_BET,Brewers ML,Rockies spread,OVER,0.0,0.025,0.6482,0.7674,0.2326,,NO DATA,-168.2518,12.560653,-1.39,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,1.38,-0.2357,-1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_v2_clean:822892,822892,2026-06-06,2026-06-05T00:07:45Z,2026-06-06T00:15:00Z,Rangers,Guardians,1,baseline_v2_clean,first_seen_pregame,0.4328,0.2928,-0.1399,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,ml,0.3628,0.3628,0.2788,2.215,1.69,-0.1399,1.5,7.25,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-05T00:07:16Z"",""home_moneyline_odds"":2.24,""away_moneyline_odds"":1.68,""home_spread_line"":1.5,""home_spread_odds"":1.66,""total_line"":7.0,""over_odds"":1.82,""under_odds"":2.0},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-05T00:06:38Z"",""home_moneyline_odds"":2.19,""away_moneyline_odds"":1.7,""home_spread_line"":1.5,""home_spread_odds"":1.67,""total_line"":7.5,""over_odds"":1.99,""under_odds"":1.84}]",True,PAPER_BET,Guardians ML,NO BET,UNDER,0.0,0.025,0.3104,0.5134,0.4866,,NO DATA,-107.9758,0.00036,1.33,0.0,0.0,0.0,0.0,0.0,-13.3,0.0,0.0,1.05,-0.0786,-1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
