game_id,game_date,start_time,captured_at,home_team,away_team,home_probable_pitcher_id,away_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_name,home_sp_fip,away_sp_fip,sp_fip_diff,home_sp_k_pct,away_sp_k_pct,k_pct_diff,home_sp_bb_pct,away_sp_bb_pct,bb_pct_diff,home_sp_csw_proxy,away_sp_csw_proxy,sp_csw_diff,home_sp_stuff_plus_proxy,away_sp_stuff_plus_proxy,sp_stuff_plus_diff,pitcher_advanced_source_status,pitcher_advanced_reason,pitcher_advanced_captured_at
822717,2026-06-25,2026-06-25T22:45:00+00:00,2026-06-25T22:27:03.058701+00:00,Washington Nationals,Philadelphia Phillies,676917.0,650911.0,Cade Cavalli,Cristopher Sánchez,3.532,2.3636,1.1684,0.238,0.2829,-0.0449,0.0775,0.0468,0.0307,0.3302,0.368,-0.0378,104.0,114.46,-10.46,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822718,2026-06-23,2026-06-23T22:45:00+00:00,2026-06-23T21:04:58.426477+00:00,Washington Nationals,Philadelphia Phillies,676571.0,666200.0,PJ Poulin,Jesús Luzardo,5.2158,3.1217,2.0941,0.1579,0.2806,-0.1227,0.1353,0.0765,0.0588,0.2613,0.352,-0.0907,86.32,109.57,-23.25,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822719,2026-06-24,2026-06-24T22:45:00+00:00,2026-06-24T21:40:46.563377+00:00,Washington Nationals,Philadelphia Phillies,687223.0,605400.0,Carson Palmquist,Aaron Nola,2.2,4.8479,-2.6479,0.25,0.2316,0.0184,0.0833,0.0763,0.007,0.3334,0.3276,0.0058,108.74,99.51,9.23,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822720,2026-06-22,2026-06-22T22:45:00+00:00,2026-06-22T21:09:28.267174+00:00,Washington Nationals,Philadelphia Phillies,656492.0,641835.0,Foster Griffin,Tim Mayza,4.4139,3.2091,1.2048,0.238,0.2483,-0.0103,0.0615,0.0483,0.0132,0.3382,0.35,-0.0118,102.64,108.34,-5.7,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822721,2026-06-17,2026-06-17T17:05:00+00:00,2026-06-17T13:54:21.557616+00:00,Washington Nationals,Kansas City Royals,641793.0,679883.0,Zack Littell,Luinder Avila,6.5133,4.4594,2.0539,0.1402,0.2097,-0.0695,0.0701,0.1452,-0.0751,0.2851,0.2823,0.0028,85.87,92.98,-7.11,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822722,2026-06-14,2026-06-14T17:35:00+00:00,2026-06-14T12:01:32.809155+00:00,Washington Nationals,Seattle Mariners,571945.0,676106.0,Miles Mikolas,Emerson Hancock,5.3112,3.8412,1.47,0.1346,0.2418,-0.1072,0.052,0.0567,-0.0047,0.2913,0.3426,-0.0513,90.37,105.12,-14.75,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822723,2026-06-16,2026-06-16T22:45:00+00:00,2026-06-16T21:14:10.018628+00:00,Washington Nationals,Kansas City Royals,656492.0,608379.0,Foster Griffin,Michael Wacha,4.4139,3.689,0.7249,0.238,0.1918,0.0462,0.0615,0.0685,-0.007,0.3382,0.3116,0.0266,102.64,99.63,3.01,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822724,2026-06-15,2026-06-15T22:45:00+00:00,2026-06-15T10:30:49.037896+00:00,Washington Nationals,Kansas City Royals,674841.0,687765.0,Andrew Alvarez,Mitch Spence,2.7455,8.8857,-6.1402,0.2675,0.1071,0.1604,0.0955,0.1607,-0.0652,0.336,0.2232,0.1128,107.87,70.0,37.87,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822725,2026-06-13,2026-06-13T20:05:00+00:00,2026-06-13T14:54:26.594670+00:00,Washington Nationals,Seattle Mariners,676917.0,622491.0,Cade Cavalli,Luis Castillo,3.532,3.9348,-0.4028,0.238,0.2153,0.0227,0.0775,0.0767,0.0008,0.3302,0.3193,0.0109,104.0,100.59,3.41,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822726,2026-06-12,2026-06-12T22:45:00+00:00,2026-06-12T21:52:30.159126+00:00,Washington Nationals,Seattle Mariners,641793.0,682243.0,Zack Littell,Bryce Miller,6.5133,3.0562,3.4571,0.1402,0.3313,-0.1911,0.0701,0.0307,0.0394,0.2851,0.4,-0.1149,85.87,118.51,-32.64,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822727,2026-06-03,2026-06-03T17:05:00+00:00,2026-06-03T14:02:07.840520+00:00,Washington Nationals,Miami Marlins,674841.0,676974.0,Andrew Alvarez,Max Meyer,2.7455,3.2959,-0.5504,0.2675,0.2668,0.0007,0.0955,0.0898,0.0057,0.336,0.3385,-0.0025,107.87,106.61,1.26,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822728,2026-06-02,2026-06-02T22:45:00+00:00,2026-06-02T21:54:22.349462+00:00,Washington Nationals,Miami Marlins,663992.0,669199.0,Richard Lovelady,Lake Bachar,5.4333,3.7614,1.6719,0.1862,0.2765,-0.0903,0.1448,0.0941,0.0507,0.2707,0.3412,-0.0705,87.74,105.84,-18.1,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822729,2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T16:07:50.641249+00:00,Washington Nationals,San Diego Padres,641793.0,656288.0,Zack Littell,Griffin Canning,6.5133,5.4203,1.093,0.1402,0.2251,-0.0849,0.0701,0.1361,-0.066,0.2851,0.2945,-0.0094,85.87,92.36,-6.49,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822730,2026-06-01,2026-06-01T22:45:00+00:00,2026-06-01T21:56:45.773595+00:00,Washington Nationals,Miami Marlins,676917.0,645261.0,Cade Cavalli,Sandy Alcantara,3.532,3.9455,-0.4135,0.238,0.1765,0.0615,0.0775,0.0588,0.0187,0.3302,0.3089,0.0213,104.0,98.11,5.89,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822731,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T19:14:08.902169+00:00,Washington Nationals,San Diego Padres,656492.0,650633.0,Foster Griffin,Michael King,4.4139,4.1543,0.2596,0.238,0.208,0.03,0.0615,0.0933,-0.0318,0.3382,0.3074,0.0308,102.64,97.87,4.77,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822794,2026-06-27,2026-06-27T19:07:00+00:00,2026-06-27T18:12:17.625259+00:00,Toronto Blue Jays,Texas Rangers,656302.0,615698.0,Dylan Cease,Cal Quantrill,2.356,4.4302,-2.0742,0.3668,0.1678,0.199,0.1146,0.0738,0.0408,0.3761,0.297,0.0791,117.44,94.59,22.85,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822796,2026-06-26,2026-06-26T23:07:00+00:00,2026-06-26T22:20:58.424642+00:00,Toronto Blue Jays,Texas Rangers,571578.0,543135.0,Patrick Corbin,Nathan Eovaldi,4.5928,4.1565,0.4363,0.1672,0.244,-0.0768,0.0772,0.0556,0.0216,0.295,0.3442,-0.0492,93.77,104.48,-10.71,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822797,2026-06-25,2026-06-25T23:07:00+00:00,2026-06-25T22:27:03.058701+00:00,Toronto Blue Jays,Texas Rangers,592332.0,669022.0,Kevin Gausman,MacKenzie Gore,3.7842,3.4297,0.3545,0.236,0.2526,-0.0166,0.0558,0.099,-0.0432,0.3401,0.3268,0.0133,104.78,104.05,0.73,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822798,2026-06-24,2026-06-24T23:07:00+00:00,2026-06-24T21:40:46.563377+00:00,Toronto Blue Jays,Houston Astros,702056.0,681347.0,Trey Yesavage,Mike Burrows,3.7923,5.5727,-1.7804,0.2329,0.184,0.0489,0.1205,0.0827,0.0378,0.3062,0.3006,0.0056,99.27,92.07,7.2,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822799,2026-06-23,2026-06-23T20:07:00+00:00,2026-06-23T18:08:39.281452+00:00,Toronto Blue Jays,Houston Astros,669456.0,663567.0,Shane Bieber,Peter Lambert,12.6455,4.0029,8.6426,0.1053,0.2246,-0.1193,0.0,0.0982,-0.0982,0.3026,0.3132,-0.0106,70.0,99.6,-29.6,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822800,2026-06-22,2026-06-22T23:07:00+00:00,2026-06-22T21:09:28.267174+00:00,Toronto Blue Jays,Houston Astros,656302.0,686613.0,Dylan Cease,Hunter Brown,2.356,2.8931,-0.5371,0.3668,0.3457,0.0211,0.1146,0.1358,-0.0212,0.3761,0.3549,0.0212,117.44,112.03,5.41,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822801,2026-06-14,2026-06-14T17:37:00+00:00,2026-06-14T12:01:32.809155+00:00,Toronto Blue Jays,New York Yankees,571578.0,701542.0,Patrick Corbin,Will Warren,4.5928,3.6,0.9928,0.1672,0.2289,-0.0617,0.0772,0.079,-0.0018,0.295,0.3249,-0.0299,93.77,102.77,-9.0,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822802,2026-06-13,2026-06-13T19:07:00+00:00,2026-06-13T14:54:26.594670+00:00,Toronto Blue Jays,New York Yankees,592332.0,693645.0,Kevin Gausman,Cam Schlittler,3.7842,2.21,1.5742,0.236,0.2995,-0.0635,0.0558,0.0508,0.005,0.3401,0.3743,-0.0342,104.78,116.26,-11.48,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822803,2026-06-12,2026-06-12T23:37:00+00:00,2026-06-12T23:22:44.338782+00:00,Toronto Blue Jays,New York Yankees,702056.0,677960.0,Trey Yesavage,Ryan Weathers,3.7923,4.1731,-0.3808,0.2329,0.2691,-0.0362,0.1205,0.068,0.0525,0.3062,0.3506,-0.0444,99.27,105.95,-6.68,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822804,2026-06-10,2026-06-10T23:07:00+00:00,2026-06-10T21:27:34.957253+00:00,Toronto Blue Jays,Philadelphia Phillies,453286.0,666200.0,Max Scherzer,Jesús Luzardo,8.7818,3.1217,5.6601,0.1373,0.2806,-0.1433,0.1078,0.0765,0.0313,0.2647,0.352,-0.0873,75.76,109.57,-33.81,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822805,2026-06-09,2026-06-09T23:07:00+00:00,2026-06-09T22:25:45.628325+00:00,Toronto Blue Jays,Philadelphia Phillies,656302.0,554430.0,Dylan Cease,Zack Wheeler,2.356,3.3522,-0.9962,0.3668,0.2606,0.1062,0.1146,0.0669,0.0477,0.3761,0.3468,0.0293,117.44,107.65,9.79,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822806,2026-06-08,2026-06-08T23:07:00+00:00,2026-06-08T22:28:08.345647+00:00,Toronto Blue Jays,Philadelphia Phillies,571578.0,650911.0,Patrick Corbin,Cristopher Sánchez,4.5928,2.3636,2.2292,0.1672,0.2829,-0.1157,0.0772,0.0468,0.0304,0.295,0.368,-0.073,93.77,114.46,-20.69,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822807,2026-06-07,2026-06-07T17:37:00+00:00,2026-06-07T10:56:39.401112+00:00,Toronto Blue Jays,Baltimore Orioles,592332.0,669358.0,Kevin Gausman,Shane Baz,3.7842,3.834,-0.0498,0.236,0.199,0.037,0.0558,0.086,-0.0302,0.3401,0.3065,0.0336,104.78,98.52,6.26,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822808,2026-06-06,2026-06-06T19:07:00+00:00,2026-06-06T13:40:39.003341+00:00,Toronto Blue Jays,Baltimore Orioles,,680694.0,,Kyle Bradish,,4.0438,0.0,,0.2467,0.0,,0.1102,0.0,,0.3183,0.0,,100.72,0.0,partial,home=missing_pitcher_id (Missing probable pitcher id for unknown); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822810,2026-06-05,2026-06-05T23:07:00+00:00,2026-06-05T21:25:18.854859+00:00,Toronto Blue Jays,Baltimore Orioles,702056.0,687064.0,Trey Yesavage,Brandon Young,3.7923,3.9614,-0.1691,0.2329,0.1707,0.0622,0.1205,0.0871,0.0334,0.3062,0.2918,0.0144,99.27,95.22,4.05,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822883,2026-06-21,2026-06-21T18:35:00+00:00,2026-06-21T18:24:23.411178+00:00,Texas Rangers,San Diego Padres,543135.0,593974.0,Nathan Eovaldi,Wandy Peralta,4.1565,4.2557,-0.0992,0.244,0.1557,0.0883,0.0556,0.1078,-0.0522,0.3442,0.274,0.0702,104.48,91.18,13.3,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822885,2026-06-20,2026-06-20T20:05:00+00:00,2026-06-20T18:20:10.253984+00:00,Texas Rangers,San Diego Padres,669022.0,621111.0,MacKenzie Gore,Walker Buehler,3.4297,3.4205,0.0092,0.2526,0.2134,0.0392,0.099,0.0793,0.0197,0.3268,0.317,0.0098,104.05,101.73,2.32,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822886,2026-06-19,2026-06-20T00:05:00+00:00,2026-06-19T23:07:05.312509+00:00,Texas Rangers,San Diego Padres,594798.0,681190.0,Jacob deGrom,Randy Vásquez,3.585,4.5034,-0.9184,0.2986,0.1766,0.122,0.0563,0.0749,-0.0186,0.3711,0.3009,0.0702,111.6,95.16,16.44,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822887,2026-06-15,2026-06-16T00:05:00+00:00,2026-06-15T10:30:49.037896+00:00,Texas Rangers,Minnesota Twins,669022.0,,MacKenzie Gore,,3.4297,,0.0,0.2526,,0.0,0.099,,0.0,0.3268,,0.0,104.05,,0.0,partial,home=ok (season pitching stats available); away=missing_pitcher_id (Missing probable pitcher id for unknown),2026-06-27T22:30:40.481042+00:00
822888,2026-06-16,2026-06-17T00:05:00+00:00,2026-06-16T23:41:50.007397+00:00,Texas Rangers,Minnesota Twins,677958.0,805673.0,Kumar Rocker,Zebby Matthews,4.0459,4.9446,-0.8987,0.2025,0.1912,0.0113,0.0935,0.0539,0.0396,0.3045,0.3186,-0.0141,97.63,96.97,0.66,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822889,2026-06-18,2026-06-18T18:35:00+00:00,2026-06-18T18:32:06.641012+00:00,Texas Rangers,Minnesota Twins,683004.0,657746.0,Jack Leiter,Joe Ryan,4.7625,2.8107,1.9518,0.2338,0.285,-0.0512,0.0986,0.0501,0.0485,0.3176,0.3674,-0.0498,98.2,113.06,-14.86,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822890,2026-06-07,2026-06-07T18:35:00+00:00,2026-06-07T10:56:39.401112+00:00,Texas Rangers,Cleveland Guardians,594798.0,676282.0,Jacob deGrom,Joey Cantillo,3.585,4.3326,-0.7476,0.2986,0.2361,0.0625,0.0563,0.1083,-0.052,0.3711,0.3139,0.0572,111.6,98.95,12.65,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822891,2026-06-06,2026-06-06T23:35:00+00:00,2026-06-06T13:40:39.003341+00:00,Texas Rangers,Cleveland Guardians,683004.0,676440.0,Jack Leiter,Tanner Bibee,4.7625,4.558,0.2045,0.2338,0.2104,0.0234,0.0986,0.0753,0.0233,0.3176,0.3175,0.0001,98.2,98.34,-0.14,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822892,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-05T23:08:37.410209+00:00,Texas Rangers,Cleveland Guardians,677958.0,800048.0,Kumar Rocker,Parker Messick,4.0459,3.153,0.8929,0.2025,0.2715,-0.069,0.0935,0.078,0.0155,0.3045,0.3468,-0.0423,97.63,108.45,-10.82,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822893,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T19:14:08.902169+00:00,Texas Rangers,Kansas City Royals,677958.0,607625.0,Kumar Rocker,Seth Lugo,4.0459,4.041,0.0049,0.2025,0.1811,0.0214,0.0935,0.0787,0.0148,0.3045,0.3012,0.0033,97.63,96.69,0.94,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822895,2026-05-31,2026-05-31T18:35:00+00:00,2026-05-31T18:01:13.612831+00:00,Texas Rangers,Kansas City Royals,683004.0,608379.0,Jack Leiter,Michael Wacha,4.7625,3.689,1.0735,0.2338,0.1918,0.042,0.0986,0.0685,0.0301,0.3176,0.3116,0.006,98.2,99.63,-1.43,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822960,2026-06-27,2026-06-27T22:10:00+00:00,2026-06-27T20:15:38.597063+00:00,Tampa Bay Rays,Arizona Diamondbacks,642121.0,703615.0,Cole Sulser,Jose Cabrera,3.7735,4.7667,-0.9932,0.226,0.1304,0.0956,0.0822,0.0,0.0822,0.3219,0.3152,0.0067,101.7,95.74,5.96,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822961,2026-06-25,2026-06-25T16:10:00+00:00,2026-06-25T14:48:28.010175+00:00,Tampa Bay Rays,Kansas City Royals,668984.0,607625.0,Casey Legumina,Seth Lugo,3.498,4.041,-0.543,0.1679,0.1811,-0.0132,0.0511,0.0787,-0.0276,0.3084,0.3012,0.0072,99.21,96.69,2.52,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822962,2026-06-26,2026-06-26T23:10:00+00:00,2026-06-26T22:20:58.424642+00:00,Tampa Bay Rays,Arizona Diamondbacks,607259.0,668678.0,Nick Martinez,Zac Gallen,3.7127,5.2313,-1.5186,0.1499,0.1333,0.0166,0.0439,0.0692,-0.0253,0.303,0.2821,0.0209,97.34,89.1,8.24,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822963,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Tampa Bay Rays,Kansas City Royals,663556.0,679883.0,Shane McClanahan,Luinder Avila,3.3986,4.4594,-1.0608,0.234,0.2097,0.0243,0.0897,0.1452,-0.0555,0.3221,0.2823,0.0398,103.03,92.98,10.05,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822964,2026-06-22,2026-06-22T22:40:00+00:00,2026-06-22T21:09:28.267174+00:00,Tampa Bay Rays,Kansas City Royals,656876.0,608379.0,Drew Rasmussen,Michael Wacha,2.9837,3.689,-0.7053,0.2681,0.1918,0.0763,0.0452,0.0685,-0.0233,0.3614,0.3116,0.0498,111.24,99.63,11.61,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822965,2026-06-24,2026-06-24T22:40:00+00:00,2026-06-24T21:40:46.563377+00:00,Tampa Bay Rays,Kansas City Royals,643377.0,702070.0,Griffin Jax,Noah Cameron,4.4704,3.425,1.0454,0.2345,0.2149,0.0196,0.0885,0.063,0.0255,0.323,0.326,-0.003,99.96,103.17,-3.21,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822966,2026-06-19,2026-06-19T23:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Tampa Bay Rays,Washington Nationals,643377.0,676571.0,Griffin Jax,PJ Poulin,4.4704,5.2158,-0.7454,0.2345,0.1579,0.0766,0.0885,0.1353,-0.0468,0.323,0.2613,0.0617,99.96,86.32,13.64,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822967,2026-06-20,2026-06-20T20:10:00+00:00,2026-06-20T18:20:10.253984+00:00,Tampa Bay Rays,Washington Nationals,693855.0,676917.0,Ian Seymour,Cade Cavalli,4.22,3.532,0.688,0.2512,0.238,0.0132,0.0966,0.0775,0.0191,0.3273,0.3302,-0.0029,101.73,104.0,-2.27,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822968,2026-06-21,2026-06-21T17:40:00+00:00,2026-06-21T16:01:38.010521+00:00,Tampa Bay Rays,Washington Nationals,607259.0,674841.0,Nick Martinez,Andrew Alvarez,3.7127,2.7455,0.9672,0.1499,0.2675,-0.1176,0.0439,0.0955,-0.0516,0.303,0.336,-0.033,97.34,107.87,-10.53,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822969,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Tampa Bay Rays,Boston Red Sox,607259.0,801139.0,Nick Martinez,Payton Tolle,3.7127,3.1841,0.5286,0.1499,0.2421,-0.0922,0.0439,0.0702,-0.0263,0.303,0.3359,-0.0329,97.34,106.04,-8.7,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822970,2026-06-10,2026-06-10T17:10:00+00:00,2026-06-10T15:47:25.074074+00:00,Tampa Bay Rays,Boston Red Sox,656876.0,687562.0,Drew Rasmussen,Jake Bennett,2.9837,3.1,-0.1163,0.2681,0.1938,0.0743,0.0452,0.0543,-0.0091,0.3614,0.3197,0.0417,111.24,102.74,8.5,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822971,2026-06-02,2026-06-02T22:40:00+00:00,2026-06-02T21:54:22.349462+00:00,Tampa Bay Rays,Detroit Tigers,571927.0,656427.0,Steven Matz,Jack Flaherty,5.383,4.0898,1.2932,0.1783,0.2549,-0.0766,0.0826,0.1111,-0.0285,0.2979,0.3219,-0.024,92.07,101.33,-9.26,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822972,2026-06-08,2026-06-08T22:40:00+00:00,2026-06-08T22:28:08.345647+00:00,Tampa Bay Rays,Boston Red Sox,693855.0,813349.0,Ian Seymour,Connelly Early,4.22,4.7198,-0.4998,0.2512,0.2347,0.0165,0.0966,0.0853,0.0113,0.3273,0.3247,0.0026,101.73,99.49,2.24,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822973,2026-06-03,2026-06-03T17:10:00+00:00,2026-06-03T14:02:07.840520+00:00,Tampa Bay Rays,Detroit Tigers,607259.0,675512.0,Nick Martinez,Troy Melton,3.7127,5.0646,-1.3519,0.1499,0.1724,-0.0225,0.0439,0.0621,-0.0182,0.303,0.3051,-0.0021,97.34,94.08,3.26,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822974,2026-06-01,2026-06-01T22:40:00+00:00,2026-06-01T21:56:45.773595+00:00,Tampa Bay Rays,Detroit Tigers,643377.0,680744.0,Griffin Jax,Ty Madden,4.4704,3.0,1.4704,0.2345,0.2805,-0.046,0.0885,0.061,0.0275,0.323,0.3598,-0.0368,99.96,111.17,-11.21,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822975,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30T19:14:08.902169+00:00,Tampa Bay Rays,Los Angeles Angels,656876.0,672282.0,Drew Rasmussen,Reid Detmers,2.9837,2.8766,0.1071,0.2681,0.2723,-0.0042,0.0452,0.0733,-0.0281,0.3614,0.3495,0.0119,111.24,109.74,1.5,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
822976,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T16:07:50.641249+00:00,Tampa Bay Rays,Los Angeles Angels,663556.0,686799.0,Shane McClanahan,Jack Kochanowicz,3.3986,4.975,-1.5764,0.234,0.1588,0.0752,0.0897,0.1216,-0.0319,0.3221,0.2686,0.0535,103.03,88.23,14.8,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823038,2026-06-27,2026-06-27T23:15:00+00:00,2026-06-27T22:11:05.103138+00:00,St. Louis Cardinals,Miami Marlins,669467.0,687473.0,Andre Pallante,Ryan Gusto,4.0919,3.9333,0.1586,0.185,0.1905,-0.0055,0.0723,0.0833,-0.011,0.3064,0.3036,0.0028,97.44,97.59,-0.15,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823039,2026-06-26,2026-06-27T00:15:00+00:00,2026-06-26T22:20:58.424642+00:00,St. Louis Cardinals,Miami Marlins,700241.0,676974.0,Michael McGreevy,Max Meyer,4.2754,3.2959,0.9795,0.1606,0.2668,-0.1062,0.0592,0.0898,-0.0306,0.3007,0.3385,-0.0378,95.5,106.61,-11.11,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823040,2026-06-22,2026-06-22T23:45:00+00:00,2026-06-22T23:27:07.473559+00:00,St. Louis Cardinals,Arizona Diamondbacks,669467.0,518876.0,Andre Pallante,Merrill Kelly,4.0919,5.8225,-1.7306,0.185,0.1313,0.0537,0.0723,0.0925,-0.0202,0.3064,0.2694,0.037,97.44,85.26,12.18,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823041,2026-06-24,2026-06-24T23:45:00+00:00,2026-06-24T23:14:43.118520+00:00,St. Louis Cardinals,Arizona Diamondbacks,669461.0,683352.0,Matthew Liberatore,Mitch Bratt,5.2631,3.1,2.1631,0.2023,0.2308,-0.0285,0.0838,0.1538,-0.07,0.3093,0.2885,0.0208,94.74,98.48,-3.74,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823042,2026-06-25,2026-06-25T23:45:00+00:00,2026-06-25T22:27:03.058701+00:00,St. Louis Cardinals,Arizona Diamondbacks,700241.0,668678.0,Michael McGreevy,Zac Gallen,4.2754,5.2313,-0.9559,0.1606,0.1333,0.0273,0.0592,0.0692,-0.01,0.3007,0.2821,0.0186,95.5,89.1,6.4,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823043,2026-06-23,2026-06-23T23:45:00+00:00,2026-06-23T23:14:51.379243+00:00,St. Louis Cardinals,Arizona Diamondbacks,681517.0,593958.0,Kyle Leahy,Eduardo Rodriguez,4.2659,4.0579,0.208,0.1834,0.1804,0.003,0.0828,0.0979,-0.0151,0.3003,0.2913,0.009,95.92,95.03,0.89,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
