experiment,fold_id,game_id,game_date,home_team,away_team,research_home_win_probability,outcome
core_plus_shadow_now,3,823125,2026-06-18,Mariners,Orioles,0.6161317210758644,1
core_plus_shadow_now,3,823448,2026-06-18,Phillies,Mets,0.4148701258097462,0
core_plus_shadow_now,3,823533,2026-06-18,Yankees,White Sox,0.46473655356595683,0
core_plus_shadow_now,3,823772,2026-06-18,Brewers,Guardians,0.4263861360366233,0
core_plus_shadow_now,3,824098,2026-06-18,Royals,Cardinals,0.4840880014856792,1
core_plus_shadow_now,3,824748,2026-06-18,Red Sox,Blue Jays,0.5046821563474773,0
core_plus_shadow_now,3,824989,2026-06-19,Athletics,Angels,0.6013890254888524,1
core_plus_shadow_now,3,822886,2026-06-20,Rangers,Padres,0.5382730372350126,1
core_plus_shadow_now,3,822966,2026-06-19,Rays,Nationals,0.48550553643673466,1
core_plus_shadow_now,3,823124,2026-06-20,Mariners,Red Sox,0.6081119054321793,0
core_plus_shadow_now,3,823534,2026-06-19,Yankees,Reds,0.5642611609692895,1
core_plus_shadow_now,3,823853,2026-06-19,Marlins,Giants,0.5283016894964083,1
core_plus_shadow_now,3,823936,2026-06-20,Dodgers,Orioles,0.5555508605882702,1
core_plus_shadow_now,3,824097,2026-06-20,Royals,Cardinals,0.3905267591736428,1
core_plus_shadow_now,3,824179,2026-06-20,Astros,Guardians,0.3762427188023135,1
core_plus_shadow_now,3,824264,2026-06-19,Tigers,White Sox,0.5715822867779055,1
core_plus_shadow_now,3,824345,2026-06-20,Rockies,Pirates,0.2245053616879136,1
core_plus_shadow_now,3,824663,2026-06-19,Cubs,Blue Jays,0.4445649925679922,1
core_plus_shadow_now,3,824910,2026-06-19,Braves,Brewers,0.40510787994132885,1
core_plus_shadow_now,3,824990,2026-06-20,Athletics,Angels,0.5383620864960349,1
core_plus_shadow_now,3,825069,2026-06-20,D-backs,Twins,0.48634694863656996,1
core_plus_shadow_now,3,822885,2026-06-20,Rangers,Padres,0.5943004616657569,0
core_plus_shadow_now,3,822967,2026-06-20,Rays,Nationals,0.4704525596402243,0
core_plus_shadow_now,3,823126,2026-06-21,Mariners,Red Sox,0.6529887851347103,0
core_plus_shadow_now,3,823447,2026-06-20,Phillies,Mets,0.5348389571383598,1
core_plus_shadow_now,3,823532,2026-06-20,Yankees,Reds,0.5542712888047512,0
core_plus_shadow_now,3,823854,2026-06-20,Marlins,Giants,0.6626549167442821,1
core_plus_shadow_now,3,823937,2026-06-21,Dodgers,Orioles,0.710264357856657,0
core_plus_shadow_now,3,824180,2026-06-20,Astros,Guardians,0.6471614508808579,0
core_plus_shadow_now,3,824263,2026-06-20,Tigers,White Sox,0.609905681797494,1
core_plus_shadow_now,3,824342,2026-06-21,Rockies,Pirates,0.3108390520682143,1
core_plus_shadow_now,3,824665,2026-06-20,Cubs,Blue Jays,0.5150880418403473,0
core_plus_shadow_now,3,824909,2026-06-20,Braves,Brewers,0.5269747907324746,1
core_plus_shadow_now,3,824988,2026-06-21,Athletics,Angels,0.6087032288013168,0
core_plus_shadow_now,3,825068,2026-06-21,D-backs,Twins,0.40161178880345083,0
core_plus_shadow_now,3,822883,2026-06-21,Rangers,Padres,0.5873490917763502,1
core_plus_shadow_now,3,822968,2026-06-21,Rays,Nationals,0.5461217734374978,1
core_plus_shadow_now,3,823123,2026-06-21,Mariners,Red Sox,0.6012493592707937,1
core_plus_shadow_now,3,823449,2026-06-21,Phillies,Mets,0.6201693293085044,1
core_plus_shadow_now,3,823531,2026-06-21,Yankees,Reds,0.43997506339720915,0
core_plus_shadow_now,3,823852,2026-06-21,Marlins,Giants,0.44001797811727483,1
core_plus_shadow_now,3,823934,2026-06-21,Dodgers,Orioles,0.5350197101532829,0
core_plus_shadow_now,3,824095,2026-06-21,Royals,Cardinals,0.5295346555890433,0
core_plus_shadow_now,3,824177,2026-06-21,Astros,Guardians,0.585750556165307,1
core_plus_shadow_now,3,824260,2026-06-21,Tigers,White Sox,0.5850175449908092,1
core_plus_shadow_now,3,824343,2026-06-21,Rockies,Pirates,0.34768917002657973,0
core_plus_shadow_now,3,824908,2026-06-21,Braves,Brewers,0.5938056156737872,0
core_plus_shadow_now,3,824987,2026-06-21,Athletics,Angels,0.49072452349039025,0
core_plus_shadow_now,3,825067,2026-06-21,D-backs,Twins,0.42164545957705024,0
core_plus_shadow_now,3,822720,2026-06-22,Nationals,Phillies,0.5611892037564261,1
core_plus_shadow_now,3,822800,2026-06-22,Blue Jays,Astros,0.407983967701401,1
core_plus_shadow_now,3,822964,2026-06-22,Rays,Royals,0.6199305156831646,0
core_plus_shadow_now,3,823040,2026-06-22,Cardinals,D-backs,0.6973904286531233,1
core_plus_shadow_now,3,823288,2026-06-23,Padres,Braves,0.5421711564749256,1
core_plus_shadow_now,3,823692,2026-06-22,Twins,Dodgers,0.5746639825179651,0
core_plus_shadow_now,3,823851,2026-06-22,Marlins,Rangers,0.5925459467406187,0
core_plus_shadow_now,3,824016,2026-06-23,Angels,Orioles,0.5168573851066477,0
core_plus_shadow_now,3,824261,2026-06-22,Tigers,Yankees,0.5222254134842277,1
core_plus_shadow_now,3,824344,2026-06-23,Rockies,Red Sox,0.41329481900332116,1
core_plus_shadow_now,3,824502,2026-06-22,Reds,Brewers,0.4643403456857412,0
core_plus_shadow_now,3,824585,2026-06-22,White Sox,Guardians,0.4819521933292047,1
core_plus_recommended_shadow_set,1,822807,2026-06-07,Blue Jays,Orioles,0.018507889170665873,1
core_plus_recommended_shadow_set,1,822890,2026-06-07,Rangers,Guardians,0.10944455175393582,1
core_plus_recommended_shadow_set,1,823047,2026-06-07,Cardinals,Reds,0.3157971740447586,1
core_plus_recommended_shadow_set,1,823291,2026-06-07,Padres,Mets,0.0724017804711641,0
core_plus_recommended_shadow_set,1,823453,2026-06-07,Phillies,White Sox,0.009159811189033227,1
core_plus_recommended_shadow_set,1,823537,2026-06-07,Yankees,Red Sox,0.11377168312221382,1
core_plus_recommended_shadow_set,1,823696,2026-06-07,Twins,Royals,0.7601468665921984,0
core_plus_recommended_shadow_set,1,823857,2026-06-07,Marlins,Rays,0.0020626173327998355,1
core_plus_recommended_shadow_set,1,823941,2026-06-07,Dodgers,Angels,0.93562670954052,0
core_plus_recommended_shadow_set,1,824183,2026-06-07,Astros,Athletics,0.9158790602000965,0
core_plus_recommended_shadow_set,1,824268,2026-06-07,Tigers,Mariners,0.017537457896654934,1
core_plus_recommended_shadow_set,1,824349,2026-06-07,Rockies,Brewers,0.013271280842557026,0
core_plus_recommended_shadow_set,1,824670,2026-06-08,Cubs,Giants,0.30116246575219924,0
core_plus_recommended_shadow_set,1,824916,2026-06-07,Braves,Pirates,0.08307212596138126,1
core_plus_recommended_shadow_set,1,825074,2026-06-07,D-backs,Nationals,0.048483750034451434,1
core_plus_recommended_shadow_set,1,822806,2026-06-08,Blue Jays,Phillies,0.6306269705843802,0
core_plus_recommended_shadow_set,1,822972,2026-06-08,Rays,Red Sox,0.115960282788412,1
core_plus_recommended_shadow_set,1,823218,2026-06-09,Giants,Nationals,0.13559334657402033,0
core_plus_recommended_shadow_set,1,823289,2026-06-09,Padres,Reds,0.8654870264908074,1
core_plus_recommended_shadow_set,1,824025,2026-06-09,Angels,Astros,0.46496743824838443,0
core_plus_recommended_shadow_set,1,824427,2026-06-08,Guardians,Yankees,0.9999230838600248,0
core_plus_recommended_shadow_set,1,824829,2026-06-08,Orioles,Mariners,0.9866522239599121,0
core_plus_recommended_shadow_set,1,824998,2026-06-09,Athletics,Brewers,0.0018481149011539367,0
core_plus_recommended_shadow_set,1,822805,2026-06-09,Blue Jays,Phillies,0.9789879436008468,1
core_plus_recommended_shadow_set,1,822969,2026-06-09,Rays,Red Sox,0.03845584275764645,1
core_plus_recommended_shadow_set,1,823214,2026-06-10,Giants,Nationals,0.017647031270753327,0
core_plus_recommended_shadow_set,1,823290,2026-06-10,Padres,Reds,0.5436825702659698,0
core_plus_recommended_shadow_set,1,823374,2026-06-09,Pirates,Dodgers,0.8497214511465394,0
core_plus_recommended_shadow_set,1,823620,2026-06-09,Mets,Cardinals,0.8195523565721282,0
core_plus_recommended_shadow_set,1,823858,2026-06-09,Marlins,D-backs,0.9689977513667345,1
core_plus_recommended_shadow_set,1,824023,2026-06-10,Angels,Astros,0.32988113362020366,1
core_plus_recommended_shadow_set,1,824105,2026-06-09,Royals,Rangers,0.02049962721273591,1
core_plus_recommended_shadow_set,1,824267,2026-06-09,Tigers,Twins,0.48241474410813157,1
core_plus_recommended_shadow_set,1,824347,2026-06-10,Rockies,Cubs,0.7704432956938635,1
core_plus_recommended_shadow_set,1,824429,2026-06-09,Guardians,Yankees,0.9998016880623685,0
core_plus_recommended_shadow_set,1,824591,2026-06-09,White Sox,Braves,0.02517975099053125,1
core_plus_recommended_shadow_set,1,824830,2026-06-09,Orioles,Mariners,0.816321587637402,0
core_plus_recommended_shadow_set,1,824999,2026-06-10,Athletics,Brewers,0.004949089808625054,1
core_plus_recommended_shadow_set,1,822804,2026-06-10,Blue Jays,Phillies,0.9002047598780524,0
core_plus_recommended_shadow_set,1,822970,2026-06-10,Rays,Red Sox,0.18585787651665608,1
core_plus_recommended_shadow_set,1,823215,2026-06-10,Giants,Nationals,0.058105369678021275,1
core_plus_recommended_shadow_set,1,823287,2026-06-10,Padres,Reds,0.8982953501164274,1
core_plus_recommended_shadow_set,1,823372,2026-06-10,Pirates,Dodgers,0.6240995147857413,1
core_plus_recommended_shadow_set,1,823618,2026-06-10,Mets,Cardinals,0.8035504695628002,0
core_plus_recommended_shadow_set,1,823856,2026-06-10,Marlins,D-backs,0.6895863157274951,1
core_plus_recommended_shadow_set,1,824022,2026-06-11,Angels,Astros,0.029327925294977655,1
core_plus_recommended_shadow_set,1,824103,2026-06-10,Royals,Rangers,0.03832379880746999,0
core_plus_recommended_shadow_set,1,824266,2026-06-10,Tigers,Twins,0.9877321325813557,0
core_plus_recommended_shadow_set,1,824348,2026-06-11,Rockies,Cubs,0.5790648092573689,1
core_plus_recommended_shadow_set,1,824428,2026-06-10,Guardians,Yankees,0.9998131685747631,0
core_plus_recommended_shadow_set,1,824590,2026-06-10,White Sox,Braves,0.8904060430411467,1
core_plus_recommended_shadow_set,1,824831,2026-06-10,Orioles,Mariners,0.9390862504378089,1
core_plus_recommended_shadow_set,1,824996,2026-06-11,Athletics,Brewers,0.06230292484269507,1
core_plus_recommended_shadow_set,1,823371,2026-06-11,Pirates,Dodgers,0.46268448043558574,0
core_plus_recommended_shadow_set,1,823619,2026-06-11,Mets,Cardinals,0.13313105620078314,1
core_plus_recommended_shadow_set,1,823855,2026-06-11,Marlins,D-backs,0.7517822037588221,1
core_plus_recommended_shadow_set,1,824101,2026-06-11,Royals,Rangers,0.06221814652015419,0
core_plus_recommended_shadow_set,1,824265,2026-06-11,Tigers,Twins,0.871620614317107,1
core_plus_recommended_shadow_set,1,824346,2026-06-11,Rockies,Cubs,0.6362572429565594,0
core_plus_recommended_shadow_set,1,824827,2026-06-11,Orioles,Mariners,0.1724970284426387,1
core_plus_recommended_shadow_set,1,822726,2026-06-12,Nationals,Mariners,0.17026589555337263,0
core_plus_recommended_shadow_set,1,822803,2026-06-12,Blue Jays,Yankees,0.31539191220447194,1
core_plus_recommended_shadow_set,1,823211,2026-06-13,Giants,Cubs,0.8996812452590908,0
core_plus_recommended_shadow_set,1,823370,2026-06-12,Pirates,Marlins,0.05952253686287644,0
core_plus_recommended_shadow_set,1,823617,2026-06-12,Mets,Braves,0.02336796328260019,1
core_plus_recommended_shadow_set,1,823695,2026-06-13,Twins,Cardinals,0.04863072000105092,1
core_plus_recommended_shadow_set,1,823778,2026-06-12,Brewers,Phillies,0.7609566612611098,1
core_plus_recommended_shadow_set,1,824020,2026-06-13,Angels,Rays,0.01787227686374517,1
core_plus_recommended_shadow_set,1,824102,2026-06-13,Royals,Astros,0.0004730011166338959,0
core_plus_recommended_shadow_set,2,824425,2026-06-12,Guardians,Tigers,0.39827680501524176,1
core_plus_recommended_shadow_set,2,824507,2026-06-12,Reds,D-backs,0.165320752458919,0
core_plus_recommended_shadow_set,2,824588,2026-06-12,White Sox,Dodgers,0.647623336839881,1
core_plus_recommended_shadow_set,2,824752,2026-06-12,Red Sox,Rangers,0.3676242350665015,1
core_plus_recommended_shadow_set,2,824826,2026-06-12,Orioles,Padres,0.8371440119618644,1
core_plus_recommended_shadow_set,2,824997,2026-06-13,Athletics,Rockies,0.2779234470345054,1
core_plus_recommended_shadow_set,2,822725,2026-06-13,Nationals,Mariners,0.9124667722956421,1
core_plus_recommended_shadow_set,2,822802,2026-06-13,Blue Jays,Yankees,0.17631210211478882,0
core_plus_recommended_shadow_set,2,823213,2026-06-14,Giants,Cubs,0.8446739833123513,0
core_plus_recommended_shadow_set,2,823369,2026-06-13,Pirates,Marlins,0.6555278040515878,1
core_plus_recommended_shadow_set,2,823616,2026-06-13,Mets,Braves,0.8474188013436575,0
core_plus_recommended_shadow_set,2,823694,2026-06-13,Twins,Cardinals,0.45414143015825253,0
core_plus_recommended_shadow_set,2,823776,2026-06-13,Brewers,Phillies,0.44112177209165515,0
core_plus_recommended_shadow_set,2,824019,2026-06-14,Angels,Rays,0.7445912711455047,1
core_plus_recommended_shadow_set,2,824100,2026-06-13,Royals,Astros,0.464148840028701,0
core_plus_recommended_shadow_set,2,824426,2026-06-13,Guardians,Tigers,0.13664270800320055,1
core_plus_recommended_shadow_set,2,824508,2026-06-13,Reds,D-backs,0.37635611465939756,1
core_plus_recommended_shadow_set,2,824587,2026-06-13,White Sox,Dodgers,0.584123482988819,0
core_plus_recommended_shadow_set,2,824749,2026-06-13,Red Sox,Rangers,0.4833169572693827,1
core_plus_recommended_shadow_set,2,824828,2026-06-13,Orioles,Padres,0.566325847419187,0
core_plus_recommended_shadow_set,2,824995,2026-06-14,Athletics,Rockies,0.7116584927977013,1
core_plus_recommended_shadow_set,2,822722,2026-06-14,Nationals,Mariners,0.5101998470126432,1
core_plus_recommended_shadow_set,2,822801,2026-06-14,Blue Jays,Yankees,0.2377202647161045,0
core_plus_recommended_shadow_set,2,823212,2026-06-14,Giants,Cubs,0.5420092121616734,1
core_plus_recommended_shadow_set,2,823368,2026-06-14,Pirates,Marlins,0.16887154968802517,0
core_plus_recommended_shadow_set,2,823615,2026-06-14,Mets,Braves,0.9229146627458235,1
core_plus_recommended_shadow_set,2,823693,2026-06-14,Twins,Cardinals,0.4616473286425282,1
core_plus_recommended_shadow_set,2,823777,2026-06-14,Brewers,Phillies,0.5030436409300479,1
core_plus_recommended_shadow_set,2,824021,2026-06-14,Angels,Rays,0.5778272495681503,0
core_plus_recommended_shadow_set,2,824099,2026-06-14,Royals,Astros,0.6486203701843368,1
core_plus_recommended_shadow_set,2,824506,2026-06-14,Reds,D-backs,0.3255853472222912,0
core_plus_recommended_shadow_set,2,824586,2026-06-14,White Sox,Dodgers,0.6731134525635639,1
core_plus_recommended_shadow_set,2,824751,2026-06-14,Red Sox,Rangers,0.21414678865437284,0
core_plus_recommended_shadow_set,2,824823,2026-06-14,Orioles,Padres,0.046584801261800104,0
core_plus_recommended_shadow_set,2,824994,2026-06-14,Athletics,Rockies,0.7391257933867699,0
core_plus_recommended_shadow_set,2,822724,2026-06-15,Nationals,Royals,0.9592081118625874,1
core_plus_recommended_shadow_set,2,822887,2026-06-16,Rangers,Twins,0.5314226316092151,0
core_plus_recommended_shadow_set,2,823046,2026-06-15,Cardinals,Padres,0.6057939807011878,1
core_plus_recommended_shadow_set,2,823452,2026-06-15,Phillies,Marlins,0.4567678931166913,1
core_plus_recommended_shadow_set,2,823938,2026-06-16,Dodgers,Rays,0.15165962344817735,1
core_plus_recommended_shadow_set,2,824181,2026-06-16,Astros,Tigers,0.7028440683891884,0
core_plus_recommended_shadow_set,2,824505,2026-06-15,Reds,Mets,0.5548568067278598,1
core_plus_recommended_shadow_set,2,824666,2026-06-16,Cubs,Rockies,0.7707394853403345,1
core_plus_recommended_shadow_set,2,824993,2026-06-16,Athletics,Pirates,0.7840800539887188,1
core_plus_recommended_shadow_set,2,825071,2026-06-16,D-backs,Angels,0.23178519391725205,1
core_plus_recommended_shadow_set,2,822723,2026-06-16,Nationals,Royals,0.67366032273025,1
core_plus_recommended_shadow_set,2,822888,2026-06-17,Rangers,Twins,0.656490871171372,0
core_plus_recommended_shadow_set,2,823045,2026-06-16,Cardinals,Padres,0.370234632904366,1
core_plus_recommended_shadow_set,2,823128,2026-06-17,Mariners,Orioles,0.7053230156938994,1
core_plus_recommended_shadow_set,2,823451,2026-06-16,Phillies,Marlins,0.3318730552640617,1
core_plus_recommended_shadow_set,2,823535,2026-06-16,Yankees,White Sox,0.49446996235910806,1
core_plus_recommended_shadow_set,2,823775,2026-06-16,Brewers,Guardians,0.3713429495531161,1
core_plus_recommended_shadow_set,2,823939,2026-06-17,Dodgers,Rays,0.7432126002494178,1
core_plus_recommended_shadow_set,2,824182,2026-06-17,Astros,Tigers,0.8493079073040551,1
core_plus_recommended_shadow_set,2,824504,2026-06-16,Reds,Mets,0.26908086126962427,1
core_plus_recommended_shadow_set,2,824667,2026-06-17,Cubs,Rockies,0.2750468418623558,0
core_plus_recommended_shadow_set,2,824750,2026-06-16,Red Sox,Blue Jays,0.5694072750971405,0
core_plus_recommended_shadow_set,2,824912,2026-06-16,Braves,Giants,0.6048400827435222,0
core_plus_recommended_shadow_set,2,824991,2026-06-17,Athletics,Pirates,0.3918828775680105,0
core_plus_recommended_shadow_set,2,825070,2026-06-17,D-backs,Angels,0.3702348923615671,0
core_plus_recommended_shadow_set,2,822721,2026-06-17,Nationals,Royals,0.5880910615370596,0
core_plus_recommended_shadow_set,2,823044,2026-06-17,Cardinals,Padres,0.6026702691604764,0
core_plus_recommended_shadow_set,2,823127,2026-06-18,Mariners,Orioles,0.5932430136619635,0
core_plus_recommended_shadow_set,2,823450,2026-06-17,Phillies,Marlins,0.3776328145336372,0
core_plus_recommended_shadow_set,2,823536,2026-06-17,Yankees,White Sox,0.42563250494921145,1
core_plus_recommended_shadow_set,2,823774,2026-06-17,Brewers,Guardians,0.28001975960564696,1
core_plus_recommended_shadow_set,2,823940,2026-06-17,Dodgers,Rays,0.605281660619502,1
core_plus_recommended_shadow_set,2,824178,2026-06-17,Astros,Tigers,0.4382572245118397,1
core_plus_recommended_shadow_set,3,824503,2026-06-17,Reds,Mets,0.36095452099179287,0
core_plus_recommended_shadow_set,3,824668,2026-06-18,Cubs,Rockies,0.2900894529553363,1
core_plus_recommended_shadow_set,3,824746,2026-06-17,Red Sox,Blue Jays,0.6126206639740415,0
core_plus_recommended_shadow_set,3,824913,2026-06-17,Braves,Giants,0.4677095534799344,0
core_plus_recommended_shadow_set,3,824992,2026-06-18,Athletics,Pirates,0.21180886155416043,0
core_plus_recommended_shadow_set,3,825072,2026-06-17,D-backs,Angels,0.42976952273064145,1
core_plus_recommended_shadow_set,3,822889,2026-06-18,Rangers,Twins,0.3206877182151448,0
core_plus_recommended_shadow_set,3,823125,2026-06-18,Mariners,Orioles,0.7707894682202215,1
core_plus_recommended_shadow_set,3,823448,2026-06-18,Phillies,Mets,0.6307007129433286,0
core_plus_recommended_shadow_set,3,823533,2026-06-18,Yankees,White Sox,0.7129239976093342,0
core_plus_recommended_shadow_set,3,823772,2026-06-18,Brewers,Guardians,0.7944887015666094,0
core_plus_recommended_shadow_set,3,824098,2026-06-18,Royals,Cardinals,0.4059167458066261,1
core_plus_recommended_shadow_set,3,824748,2026-06-18,Red Sox,Blue Jays,0.7057445955312531,0
core_plus_recommended_shadow_set,3,824989,2026-06-19,Athletics,Angels,0.27988622269646796,1
core_plus_recommended_shadow_set,3,822886,2026-06-20,Rangers,Padres,0.532022098317569,1
core_plus_recommended_shadow_set,3,822966,2026-06-19,Rays,Nationals,0.5060907337208815,1
core_plus_recommended_shadow_set,3,823124,2026-06-20,Mariners,Red Sox,0.5782500651668536,0
core_plus_recommended_shadow_set,3,823534,2026-06-19,Yankees,Reds,0.5031338965936271,1
core_plus_recommended_shadow_set,3,823853,2026-06-19,Marlins,Giants,0.5261376831636758,1
core_plus_recommended_shadow_set,3,823936,2026-06-20,Dodgers,Orioles,0.5208816770143834,1
core_plus_recommended_shadow_set,3,824097,2026-06-20,Royals,Cardinals,0.42237713616642936,1
core_plus_recommended_shadow_set,3,824179,2026-06-20,Astros,Guardians,0.4047874414720063,1
core_plus_recommended_shadow_set,3,824264,2026-06-19,Tigers,White Sox,0.5812928527206511,1
core_plus_recommended_shadow_set,3,824345,2026-06-20,Rockies,Pirates,0.25262766539044496,1
core_plus_recommended_shadow_set,3,824663,2026-06-19,Cubs,Blue Jays,0.47345014473274155,1
core_plus_recommended_shadow_set,3,824910,2026-06-19,Braves,Brewers,0.42388448705370596,1
core_plus_recommended_shadow_set,3,824990,2026-06-20,Athletics,Angels,0.2609514853777403,1
core_plus_recommended_shadow_set,3,825069,2026-06-20,D-backs,Twins,0.487113413869264,1
core_plus_recommended_shadow_set,3,822885,2026-06-20,Rangers,Padres,0.5767085386153301,0
core_plus_recommended_shadow_set,3,822967,2026-06-20,Rays,Nationals,0.42344792870099174,0
core_plus_recommended_shadow_set,3,823126,2026-06-21,Mariners,Red Sox,0.7655941856474738,0
core_plus_recommended_shadow_set,3,823447,2026-06-20,Phillies,Mets,0.48328511256255924,1
core_plus_recommended_shadow_set,3,823532,2026-06-20,Yankees,Reds,0.6936624976094141,0
core_plus_recommended_shadow_set,3,823854,2026-06-20,Marlins,Giants,0.6345431175695715,1
core_plus_recommended_shadow_set,3,823937,2026-06-21,Dodgers,Orioles,0.8824647374925984,0
core_plus_recommended_shadow_set,3,824180,2026-06-20,Astros,Guardians,0.948851101185223,0
core_plus_recommended_shadow_set,3,824263,2026-06-20,Tigers,White Sox,0.5622000901576112,1
core_plus_recommended_shadow_set,3,824342,2026-06-21,Rockies,Pirates,0.21493342427118417,1
core_plus_recommended_shadow_set,3,824665,2026-06-20,Cubs,Blue Jays,0.6690162529351823,0
core_plus_recommended_shadow_set,3,824909,2026-06-20,Braves,Brewers,0.4247260990985776,1
core_plus_recommended_shadow_set,3,824988,2026-06-21,Athletics,Angels,0.511779705458472,0
core_plus_recommended_shadow_set,3,825068,2026-06-21,D-backs,Twins,0.5977427961435007,0
core_plus_recommended_shadow_set,3,822883,2026-06-21,Rangers,Padres,0.398529676620111,1
core_plus_recommended_shadow_set,3,822968,2026-06-21,Rays,Nationals,0.6423665126009483,1
core_plus_recommended_shadow_set,3,823123,2026-06-21,Mariners,Red Sox,0.5647556650357396,1
core_plus_recommended_shadow_set,3,823449,2026-06-21,Phillies,Mets,0.6071141157841753,1
core_plus_recommended_shadow_set,3,823531,2026-06-21,Yankees,Reds,0.4925106429551365,0
core_plus_recommended_shadow_set,3,823852,2026-06-21,Marlins,Giants,0.3449277513749609,1
core_plus_recommended_shadow_set,3,823934,2026-06-21,Dodgers,Orioles,0.8379644220819641,0
core_plus_recommended_shadow_set,3,824095,2026-06-21,Royals,Cardinals,0.5233375351486256,0
core_plus_recommended_shadow_set,3,824177,2026-06-21,Astros,Guardians,0.9228466332926609,1
core_plus_recommended_shadow_set,3,824260,2026-06-21,Tigers,White Sox,0.7275767340578156,1
core_plus_recommended_shadow_set,3,824343,2026-06-21,Rockies,Pirates,0.32495891910839075,0
core_plus_recommended_shadow_set,3,824908,2026-06-21,Braves,Brewers,0.5643423507343464,0
core_plus_recommended_shadow_set,3,824987,2026-06-21,Athletics,Angels,0.6070066355673962,0
core_plus_recommended_shadow_set,3,825067,2026-06-21,D-backs,Twins,0.2744925073145056,0
core_plus_recommended_shadow_set,3,822720,2026-06-22,Nationals,Phillies,0.4023891463389404,1
core_plus_recommended_shadow_set,3,822800,2026-06-22,Blue Jays,Astros,0.11249366458012644,1
core_plus_recommended_shadow_set,3,822964,2026-06-22,Rays,Royals,0.597137368852334,0
core_plus_recommended_shadow_set,3,823040,2026-06-22,Cardinals,D-backs,0.9285338382547766,1
core_plus_recommended_shadow_set,3,823288,2026-06-23,Padres,Braves,0.2899773579738087,1
core_plus_recommended_shadow_set,3,823692,2026-06-22,Twins,Dodgers,0.4125845448616225,0
core_plus_recommended_shadow_set,3,823851,2026-06-22,Marlins,Rangers,0.5815133979889578,0
core_plus_recommended_shadow_set,3,824016,2026-06-23,Angels,Orioles,0.7198252560431051,0
core_plus_recommended_shadow_set,3,824261,2026-06-22,Tigers,Yankees,0.4971409949106065,1
core_plus_recommended_shadow_set,3,824344,2026-06-23,Rockies,Red Sox,0.4182210454802248,1
core_plus_recommended_shadow_set,3,824502,2026-06-22,Reds,Brewers,0.24561582208813795,0
core_plus_recommended_shadow_set,3,824585,2026-06-22,White Sox,Guardians,0.5537866053701456,1
